DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,SUKARDI TANDIJONO TANG,ID,D,INDONESIAN,INDONESIA,140880000,0,140880000,6.05,Jakarta International Hotels & Development,Sukardi Tandijono Tang,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,WALL STREET DEVELOPMENT LIMITED,OT,F,,,0,77805250,77805250,3.34,Jakarta International Hotels & Development,Wall Street Development,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,WALL STREET STAR ENTERPRISES LIMITED,OT,F,,,0,75810244,75810244,3.25,Jakarta International Hotels & Development,Wall Street Star Enterprises,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,UBS SWITZERLAND AG,IB,F,,SWITZERLAND,67889000,0,67889000,2.91,Jakarta International Hotels & Development,Ubs Switzerland Ag,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,RENEE TANG,ID,D,INDONESIAN,INDONESIA,47786500,0,47786500,2.05,Jakarta International Hotels & Development,Renee Tang,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,UBS AG HONG KONG,IB,F,,HONG KONG,45100000,0,45100000,1.94,Jakarta International Hotels & Development,UBS,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,PT SENTRAJAYA PANCA SELARAS,CP,D,,INDONESIA,39316288,0,39316288,1.69,Jakarta International Hotels & Development,Sentrajaya Panca Selaras,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,HENDRY HARTATO,ID,D,INDONESIAN,INDONESIA,30000000,0,30000000,1.29,Jakarta International Hotels & Development,Hendry Hartato,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,PT Agung Sedayu,CP,D,,INDONESIA,27192000,0,27192000,1.17,Jakarta International Hotels & Development,Agung Sedayu,2026-03-10
2026-02-27,JIHD,JAKARTA INTERNATIONAL HOTELS & DEVELOPMENT Tbk,CHANCERY PROPERTY HOLDINGS LIMITED,OT,F,,,0,26227003,26227003,1.13,Jakarta International Hotels & Development,Chancery Property Holdings,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,PT. PEMBANGUNAN JAYA,CP,D,,INDONESIA,9929587750,0,9929587750,60.89,Jaya Konstruksi Manggala Pratama,Pembangunan Jaya,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,PT. JAYA JASA NIAGA,CP,D,,INDONESIA,699498987,0,699498987,4.29,Jaya Konstruksi Manggala Pratama,Jaya Jasa Niaga,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,YAYASAN PENDIDIKAN JAYA,FD,D,,INDONESIA,412593663,0,412593663,2.53,Jaya Konstruksi Manggala Pratama,Yayasan Pendidikan Jaya,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,BP2S SG/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,OT,F,,SINGAPORE,392853330,0,392853330,2.41,Jaya Konstruksi Manggala Pratama,Bp2s Sg/bnp Paribas Singapore Branch Wealth Management,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,PT Indo Premier Securities,SC,D,,INDONESIA,363150075,0,363150075,2.23,Jaya Konstruksi Manggala Pratama,Indo Premier Securities,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,DRA MEDYA LENGKEY S.,ID,D,INDONESIAN,INDONESIA,355281600,0,355281600,2.18,Jaya Konstruksi Manggala Pratama,Dra Medya Lengkey S,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,UNGKORO DARMOSUSILO,ID,D,INDONESIAN,INDONESIA,341904375,0,341904375,2.1,Jaya Konstruksi Manggala Pratama,Ungkoro Darmosusilo,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,"IRAMAPERKASA SUARAAGUNG, PT",CP,D,,INDONESIA,229000000,0,229000000,1.4,Jaya Konstruksi Manggala Pratama,Iramaperkasa Suaraagung,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,BOEDIMAN SOEKRISMAN,ID,D,INDONESIAN,INDONESIA,220985350,0,220985350,1.36,Jaya Konstruksi Manggala Pratama,Boediman Soekrisman,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,NIXON JACOBUS SILFANUS,ID,D,INDONESIAN,INDONESIA,220357040,0,220357040,1.35,Jaya Konstruksi Manggala Pratama,Nixon Jacobus Silfanus,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,BUDIMULIA INVESTAMA,CP,D,,,0,188146700,188146700,1.15,Jaya Konstruksi Manggala Pratama,Budimulia Investama,2026-03-10
2026-02-27,JKON,JAYA KONSTRUKSI MANGGALA PRATAMA Tbk,PENTA COSMOPOLITAN CORPORATION PT,,,,,0,188146700,188146700,1.15,Jaya Konstruksi Manggala Pratama,Penta Cosmopolitan,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,KOPERASI SIMPAN PINJAM JASA,OT,D,,INDONESIA,579500000,0,579500000,57.95,Asuransi Jiwa Syariah Jasa Mitra Abadi,Koperasi Simpan Pinjam Jasa,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,PT PIJAR INVESTASI NUSANTARA,CP,D,,INDONESIA,83000000,0,83000000,8.3,Asuransi Jiwa Syariah Jasa Mitra Abadi,Pijar Investasi Nusantara,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,BAHROJI,ID,D,INDONESIAN,INDONESIA,41606200,0,41606200,4.16,Asuransi Jiwa Syariah Jasa Mitra Abadi,Bahroji,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,PT JASA CAPITAL ASSET MANAGEMENT,SC,D,,INDONESIA,30000000,0,30000000,3.0,Asuransi Jiwa Syariah Jasa Mitra Abadi,Jasa Capital Asset Management,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,REKSA DANA MINNA PADI PRINGGONDANI SAHAM,MF,D,,INDONESIA,23251087,0,23251087,2.33,Asuransi Jiwa Syariah Jasa Mitra Abadi,Reksa Dana Minna Padi Pringgondani Saham,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,KENNEN SUFI,ID,D,INDONESIAN,INDONESIA,20707000,0,20707000,2.07,Asuransi Jiwa Syariah Jasa Mitra Abadi,Kennen Sufi,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,REKSA DANA MINNA PADI PASOPATI SAHAM,MF,D,,INDONESIA,20378882,0,20378882,2.04,Asuransi Jiwa Syariah Jasa Mitra Abadi,Reksa Dana Minna Padi Pasopati Saham,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,YENNY WATI,ID,D,INDONESIAN,INDONESIA,16501500,0,16501500,1.65,Asuransi Jiwa Syariah Jasa Mitra Abadi,Yenny Wati,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,"Sri Hartini Sachroni, BSC",ID,D,INDONESIAN,,15000000,0,15000000,1.5,Asuransi Jiwa Syariah Jasa Mitra Abadi,Sri Hartini Sachroni,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,REKSA DANA MINNA PADI KERATON II,MF,D,,INDONESIA,13599000,0,13599000,1.36,Asuransi Jiwa Syariah Jasa Mitra Abadi,Reksa Dana Minna Padi Keraton Ii,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,HENDRIK SETIAWAN,ID,D,INDONESIAN,INDONESIA,11000000,0,11000000,1.1,Asuransi Jiwa Syariah Jasa Mitra Abadi,Hendrik Setiawan,2026-03-10
2026-02-27,JMAS,ASURANSI JIWA SYARIAH JASA MITRA ABADI Tbk,HENRY KURNIAWAN LATIEF,ID,D,INDONESIAN,,10100000,0,10100000,1.01,Asuransi Jiwa Syariah Jasa Mitra Abadi,Henry Kurniawan Latief,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,JAPFA LTD,CP,F,,SINGAPORE,6500176516,0,6500176516,55.43,Japfa Comfeed Indonesia,Japfa,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,TREE OF BLESSING PTE. LTD.,CP,F,,SINGAPORE,515637480,0,515637480,4.4,Japfa Comfeed Indonesia,Tree Of Blessing,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,BANK JULIUS BAER & CO. LTD,IB,F,,SINGAPORE,396323400,0,396323400,3.38,Japfa Comfeed Indonesia,Julius Baer,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,"UNION BANCAIRE PRIVEE, UBP SA SINGAPORE BRANCH",IB,F,,SINGAPORE,376258035,0,376258035,3.21,Japfa Comfeed Indonesia,Union Bancaire Privee Ubp Sa Singapore Branch,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,UBP SG - SUCCESS JOY TRADING LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",355668595,0,355668595,3.03,Japfa Comfeed Indonesia,Ubp Sg - Success Joy Trading,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,MIEKE SANTOSA,ID,D,INDONESIAN,INDONESIA,263122585,0,263122585,2.24,Japfa Comfeed Indonesia,Mieke Santosa,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,UBS AG SINGAPORE BRANCH,IB,F,,SINGAPORE,233029900,0,233029900,1.99,Japfa Comfeed Indonesia,UBS,2026-03-10
2026-02-27,JPFA,JAPFA COMFEED INDONESIA Tbk,UNITED OVERSEAS BANK NOMINEES (PRIVATE) LIMITED,CP,F,,SINGAPORE,126620460,0,126620460,1.08,Japfa Comfeed Indonesia,United Overseas Bank (private),2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,PT. PEMBANGUNAN JAYA,CP,D,,INDONESIA,5361400000,3382675000,8744075000,67.73,Jaya Real Property,Pembangunan Jaya,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,BP2S SG/BNP PARIBAS SINGAPORE BRANCH WEALTH MANAGEMENT,OT,F,,SINGAPORE,2135209800,0,2135209800,16.54,Jaya Real Property,Bp2s Sg/bnp Paribas Singapore Branch Wealth Management,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,YAYASAN PENDIDIKAN JAYA,FD,D,,INDONESIA,286516000,0,286516000,2.22,Jaya Real Property,Yayasan Pendidikan Jaya,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,PT. JAYA JASA NIAGA,CP,D,,INDONESIA,233650700,0,233650700,1.81,Jaya Real Property,Jaya Jasa Niaga,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,BOEDIMAN SOEKRISMAN,ID,D,INDONESIAN,INDONESIA,175000000,0,175000000,1.36,Jaya Real Property,Boediman Soekrisman,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,PT JAYA RAYA UTAMA,CP,D,,INDONESIA,155909800,0,155909800,1.21,Jaya Real Property,Jaya Raya Utama,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,NITA ARIFIN,ID,D,INDONESIAN,,140000000,0,140000000,1.08,Jaya Real Property,Nita Arifin,2026-03-10
2026-02-27,JRPT,JAYA REAL PROPERTY Tbk,SACHDEVA RAJESH,ID,F,SINGAPOREAN,SINGAPORE,137336600,0,137336600,1.06,Jaya Real Property,Sachdeva Rajesh,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,D,,INDONESIA,413516733,0,413516733,20.34,Sky Energy Indonesia,Jaksa Agung Muda Bidang Tindak Pidana Khusus Kejaksaan Republik Indonesia Kejaksaan Republik Indonesia,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,PT MIRAE ASSET SEKURITAS INDONESIA,SC,D,,INDONESIA,203352927,0,203352927,10.0,Sky Energy Indonesia,Mirae Asset Sekuritas Indonesia,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,PT. TRINITAN GLOBAL PASIFIK,CP,D,,INDONESIA,91928580,0,91928580,4.52,Sky Energy Indonesia,Trinitan Global Pasifik,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,MAYBANK SECURITIES PTE. LTD.,SC,F,,SINGAPORE,50000000,0,50000000,2.46,Sky Energy Indonesia,Maybank,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,INDRAWATI,ID,D,INDONESIAN,INDONESIA,45978100,0,45978100,2.26,Sky Energy Indonesia,Indrawati,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,HANIFAH LATIFAH,ID,D,INDONESIAN,INDONESIA,43639500,0,43639500,2.15,Sky Energy Indonesia,Hanifah Latifah,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,WG CAPITAL LTD,IB,F,,BAHAMAS,42569800,0,42569800,2.09,Sky Energy Indonesia,Wg Capital,2026-03-10
2026-02-27,JSKY,SKY ENERGY INDONESIA Tbk,MELANIAWATI HADIKARTONO,ID,D,INDONESIAN,INDONESIA,21774200,0,21774200,1.07,Sky Energy Indonesia,Melaniawati Hadikartono,2026-03-10
2026-02-27,JSMR,JASA MARGA (PERSERO) Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT DANANTARA ASSET MANAGEMENT,CP,D,,,0,5029704742,5029704742,69.3,Jasa Marga,Perusahaan Perseroan (persero) Danantara Asset Management,2026-03-10
2026-02-27,JSMR,JASA MARGA (PERSERO) Tbk,DJS KETENAGAKERJAAN PROGRAM JAMINAN HARI TUA,IS,D,,INDONESIA,247524233,0,247524233,3.41,Jasa Marga,BPJS Ketenagakerjaan,2026-03-10
2026-02-27,JSMR,JASA MARGA (PERSERO) Tbk,THE PRUDENTIAL ASSURANCE COMPANY LIMITED,IS,F,,UNITED KINGDOM,222015400,0,222015400,3.06,Jasa Marga,The Prudential Assurance Company,2026-03-10
2026-02-27,JSMR,JASA MARGA (PERSERO) Tbk,PT TASPEN (PERSERO),IS,D,,INDONESIA,216152620,0,216152620,2.98,Jasa Marga,Taspen (persero),2026-03-10
2026-02-27,JSMR,JASA MARGA (PERSERO) Tbk,EMPLOYEES PROVIDENT FUND BOARD,PF,F,,MALAYSIA,105856385,0,105856385,1.46,Jasa Marga,EPF Malaysia,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,PT JAN DARMADI INVESTINDO,CP,D,,INDONESIA,1181478069,0,1181478069,50.95,Jakarta Setiabudi Internasional,Jan Darmadi Investindo,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,STIBER INVESTMENTS S.A.R.L.,CP,F,,LUXEMBOURG,375402106,0,375402106,16.19,Jakarta Setiabudi Internasional,Stiber Investments Sarl,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,SUZANNA TANOJO,ID,D,INDONESIAN,INDONESIA,333164863,0,333164863,14.37,Jakarta Setiabudi Internasional,Suzanna Tanojo,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,JPMORGAN CHASE BANK NA SINGAPORE BRANCH,OT,F,,SINGAPORE,213557597,0,213557597,9.21,Jakarta Setiabudi Internasional,JPMorgan,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,HUTTON HOLDINGS LIMITED,CP,F,,CAYMAN ISLANDS,81155760,0,81155760,3.5,Jakarta Setiabudi Internasional,Hutton Holdings,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,AUSTIN CORPORATION,CP,F,,CAYMAN ISLANDS,69562080,0,69562080,3.0,Jakarta Setiabudi Internasional,Austin,2026-03-10
2026-02-27,JSPT,JAKARTA SETIABUDI INTERNASIONAL Tbk,MORGAN STANLEY AND CO INTERNATIONAL PLC,CP,F,,UNITED KINGDOM,34914500,0,34914500,1.51,Jakarta Setiabudi Internasional,Morgan Stanley,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,PT. Jasuindo Multi Investama,CP,D,,INDONESIA,3129590000,0,3129590000,45.67,Jasuindo Tiga Perkasa,Jasuindo Multi Investama,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,"TOPPAN SECURITY CO., LIMITED",CP,F,,HONG KONG,1370410000,0,1370410000,20.0,Jasuindo Tiga Perkasa,Toppan Security,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,TOPPAN NEXT PTE LTD,CP,F,,SINGAPORE,342011600,0,342011600,4.99,Jasuindo Tiga Perkasa,Toppan Next,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,YONGKY WIJAYA,ID,D,INDONESIAN,INDONESIA,322103500,0,322103500,4.7,Jasuindo Tiga Perkasa,Yongky Wijaya,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,HARTO POERWANTO,ID,D,INDONESIAN,INDONESIA,304099100,0,304099100,4.44,Jasuindo Tiga Perkasa,Harto Poerwanto,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,KASWAN SURANTO,ID,D,INDONESIAN,INDONESIA,210187800,0,210187800,3.07,Jasuindo Tiga Perkasa,Kaswan Suranto,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,OEI MELINDA POERWANTO,ID,D,INDONESIAN,INDONESIA,150000000,0,150000000,2.19,Jasuindo Tiga Perkasa,Oei Melinda Poerwanto,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,WELLY HERMAN SOETADI,ID,D,SINGAPOREAN,INDONESIA,102712100,0,102712100,1.5,Jasuindo Tiga Perkasa,Welly Herman Soetadi,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,JENNIE UNTORO TJONG,ID,D,INDONESIAN,INDONESIA,101242600,0,101242600,1.48,Jasuindo Tiga Perkasa,Jennie Untoro Tjong,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,NICOLE ORABELLE BASTIAAN WIJAYA,ID,D,INDONESIAN,INDONESIA,98515400,0,98515400,1.44,Jasuindo Tiga Perkasa,Nicole Orabelle Bastiaan Wijaya,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,LIOE LUKMAN HALIM,ID,D,INDONESIAN,INDONESIA,98730000,0,98730000,1.44,Jasuindo Tiga Perkasa,Lioe Lukman Halim,2026-03-10
2026-02-27,JTPE,JASUINDO TIGA PERKASA Tbk,Islam Santosa,ID,D,INDONESIAN,INDONESIA,97759700,0,97759700,1.43,Jasuindo Tiga Perkasa,Islam Santosa,2026-03-10
2026-02-27,KAEF,KIMIA FARMA Tbk,PT BIO FARMA (Persero),CP,D,,INDONESIA,0,4999999999,4999999999,89.82,Kimia Farma,Bio Farma (persero),2026-03-10
2026-02-27,KAEF,KIMIA FARMA Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,D,,INDONESIA,246541600,0,246541600,4.43,Kimia Farma,Perusahaan Perseroan (persero) Asabri,2026-03-10
2026-02-27,KAQI,JANTRA GRUPO INDONESIA Tbk,PT. TAHTRA KERTAJAYA INDONESIA,CP,D,,INDONESIA,1625792000,0,1625792000,78.32,Jantra Grupo Indonesia,Tahtra Kertajaya Indonesia,2026-03-10
2026-02-27,KAQI,JANTRA GRUPO INDONESIA Tbk,GERRY TANTO,ID,D,INDONESIAN,INDONESIA,30000000,0,30000000,1.45,Jantra Grupo Indonesia,Gerry Tanto,2026-03-10
2026-02-27,KARW,MERATUS JASA PRIMA Tbk,SARANAKELOLA INVESTA,CP,D,,INDONESIA,452266400,0,452266400,77.03,Meratus Jasa Prima,Saranakelola Investa,2026-03-10
2026-02-27,KARW,MERATUS JASA PRIMA Tbk,TOMY GORETHA,ID,D,INDONESIAN,INDONESIA,8851500,0,8851500,1.51,Meratus Jasa Prima,Tomy Goretha,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,PT DARBE PUTRA MAKMUR,CP,D,,INDONESIA,249114659,0,249114659,37.46,Darmi Bersaudara,Darbe Putra Makmur,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,ALDO PRATAMA PURNOMO,ID,D,INDONESIAN,INDONESIA,131351900,0,131351900,19.75,Darmi Bersaudara,Aldo Pratama Purnomo,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,WAWAN SETYAWAN SE,ID,D,INDONESIAN,INDONESIA,56836821,0,56836821,8.55,Darmi Bersaudara,Wawan Setyawan,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,IB,F,,SINGAPORE,26949400,0,26949400,4.05,Darmi Bersaudara,Cgs International Securities Singapore,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,MUHAMMAD BACHTIAR NAPPU ST MT M PHIL PHD,ID,D,INDONESIAN,INDONESIA,18845800,0,18845800,2.83,Darmi Bersaudara,Muhammad Bachtiar Nappu M Phil,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,JP MORGAN SECURITIES PLC,IB,F,,UNITED KINGDOM,16263800,0,16263800,2.45,Darmi Bersaudara,Jp Morgan Securities Plc,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,VALENT PRATAMA PURNOMO,ID,D,INDONESIAN,INDONESIA,15480500,0,15480500,2.33,Darmi Bersaudara,Valent Pratama Purnomo,2026-03-10
2026-02-27,KAYU,DARMI BERSAUDARA Tbk,SHANDY EFFO KALIM,ID,D,INDONESIAN,INDONESIA,10708900,0,10708900,1.61,Darmi Bersaudara,Shandy Effo Kalim,2026-03-10
2026-02-27,KBAG,KARYA BERSAMA ANUGERAH Tbk,PT VISI KOTA INDONESIA,CP,D,,INDONESIA,3965766700,0,3965766700,55.47,Karya Bersama Anugerah,Visi Kota Indonesia,2026-03-10
2026-02-27,KBAG,KARYA BERSAMA ANUGERAH Tbk,"SALIM, LIM",ID,D,INDONESIAN,INDONESIA,603867400,0,603867400,8.45,Karya Bersama Anugerah,Salim Lim,2026-03-10
2026-02-27,KBAG,KARYA BERSAMA ANUGERAH Tbk,MANDIRI INVESTASI BERSAMA PT,CP,D,,INDONESIA,205241500,0,205241500,2.87,Karya Bersama Anugerah,Mandiri Investasi Bersama,2026-03-10
2026-02-27,KBAG,KARYA BERSAMA ANUGERAH Tbk,KUNCORO,ID,D,INDONESIAN,INDONESIA,88000000,0,88000000,1.23,Karya Bersama Anugerah,Kuncoro,2026-03-10
2026-02-27,KBAG,KARYA BERSAMA ANUGERAH Tbk,VERONICA PUDJIATI LIAS,ID,D,INDONESIAN,INDONESIA,79300300,0,79300300,1.11,Karya Bersama Anugerah,Veronica Pudjiati Lias,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,PT.OMEDATA ELECTRONICS,CP,D,,INDONESIA,1982392237,0,1982392237,49.47,Kmi Wire And Cable,Omedata Electronics,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST EQUITY PRIMA FUND,MF,D,,INDONESIA,188834700,0,188834700,4.71,Kmi Wire And Cable,Reksa Dana Sucorinvest Equity Prima,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST EQUITY FUND,MF,D,,INDONESIA,180733100,0,180733100,4.51,Kmi Wire And Cable,Reksa Dana Sucorinvest Equity,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SYARIAH SUCORINVEST SHARIA BALANCED FUND,MF,D,,INDONESIA,173747800,0,173747800,4.34,Kmi Wire And Cable,Reksa Dana Syariah Sucorinvest Sharia Balanced,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST PREMIUM FUND,MF,D,,INDONESIA,161481500,0,161481500,4.03,Kmi Wire And Cable,Reksa Dana Sucorinvest Premium,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,BNP PARIBAS SINGAPORE BRANCH,IB,F,,SINGAPORE,159701500,0,159701500,3.99,Kmi Wire And Cable,Bnp Paribas Singapore Branch,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST SHARIA EQUITY FUND,MF,D,,INDONESIA,145608800,0,145608800,3.63,Kmi Wire And Cable,Reksa Dana Sucorinvest Sharia Equity,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST DANA SEHAT BERIMBANG,MF,D,,INDONESIA,126807200,0,126807200,3.16,Kmi Wire And Cable,Reksa Dana Sucorinvest Dana Sehat Berimbang,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA PENDAPATAN TETAP SUCORINVEST STABLE FUND,MF,D,,INDONESIA,89992900,0,89992900,2.25,Kmi Wire And Cable,Reksa Dana Pendapatan Tetap Sucorinvest Stable,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,CACEIS BANK/NON TREATY UCITS CLIENTS,IB,F,,FRANCE,68414100,0,68414100,1.71,Kmi Wire And Cable,Caceis Bank/non Treaty Ucits,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,MANOJ PITAMBER NANWANI,ID,D,INDONESIAN,INDONESIA,65042000,0,65042000,1.62,Kmi Wire And Cable,Manoj Pitamber Nanwani,2026-03-10
2026-02-27,KBLI,KMI Wire and Cable Tbk,REKSA DANA SUCORINVEST MAXI FUND,MF,D,,INDONESIA,50538600,0,50538600,1.26,Kmi Wire And Cable,Reksa Dana Sucorinvest Maxi,2026-03-10
2026-02-27,KBLM,KABELINDO MURNI Tbk,PT. SIBALEC,CP,D,,INDONESIA,451017200,0,451017200,40.27,Kabelindo Murni,Sibalec,2026-03-10
2026-02-27,KBLM,KABELINDO MURNI Tbk,PT. MESINDO AGUNG NUSANTARA,CP,D,,INDONESIA,389300000,0,389300000,34.76,Kabelindo Murni,Mesindo Agung Nusantara,2026-03-10
